3,0.0,200.0,252,282,6
0,200.0,200.0,256,893,85
0,100.0,200.0,270,903,61
0,300.0,200.0,84,866,200
0,400.0,200.0,277,896,44
0,150.0,200.0,261,870,50
0,250.0,200.0,254,897,103
0,350.0,200.0,271,916,64
